user_id	ad_clicked	attention	log_id
nmftgvkrhkao3cg6ug653r8vh4	1	5	20170211005134
k8f7umc44jr6foa5njj5brdm63	0	4	20170210152943
9be4ooofrbo9ud2cvpcngn33e3	1	5	20170205073308
4fn5i8qgeba6rtargc4efudu74	0	5	20170203215947
odk41t0borkku5se30o6709106	1	3	20170203143253
9bruepiqqb7ik0fuf1hfqcshn3	1	5	20170106182547
ccjv5fvlb8easru22r5rvaau73	1	2	20161220215106
mh0d0jr0oo98kriolus0ml0591	0	2	20161215173310
utot2gbm50n6mil7ha5gr9rdv6	0	4	20181002153130
6uvvcom7kjt5tfvbaqeu8ektr5	0	3	20181002152954
up48qg2ka1mf2lo9bntcehrlb1	0	2	20181002065045
bllrkrh4hb0fhci9ujcnvakpe7	1	2	20181002051600
dmucu9efb0eklj70v9ut3v5lk0	0	5	20181002030857
590ro50cfoqgfeu7qagtbj1s97	0	2	20181002023117
nbnmgikiftipih4v7qkb9qojm0	1	5	20181001203305
ps5b7ok9srl6u6ucm64a6b2b20	1	4	20181001202039
2j5svnorn2glhncngqp6j43gj5	0	4	20180901024318
dk4ci38s51f80eorc2rs9qia92	0	3	20180118141119
eqbe79vve597svtju8d4t31p21	1	4	20180118140202
alqsnrmi17kd94kin6tq19lf84	0	1	20170313035704
pb896pu1r7uiitpgu7cjumtd36	0	2	20170308123623
hqigs5g78pcc67um4vk50dogu7	0	2	20170307101633
75an1piojtce5mick4lr7ptnc1	0	2	20170305232237
7jc9sb5r2lgtv99rneiv517dg6	0	3	20170219021328
6casienavacdutqtsfs1ob22d4	0	2	20170211205633
1icuao7st35pbo49d7l3vrhtb4	0	5	20170211184531
dljin6rivuvs6p65ci4b8b9oi2	0	2	20170204225823
7dgc1bd1ua6drcf49qo22nt230	0	2	20161228230055
4fi04kmhg2netbkq5n6dssamp2	1	4	20161227071922
iu2eso4jh81ott9q0itogpgps6	1	4	20161224033738
mf92u1q5kau07mj4e6002h8614	1	5	20181002021737
0e1292je3vsehj9bjaeiqu7d65	0	5	20181001205041
musf4l3mp4hh690q67o3tsc5o5	0	4	20181001181848
rpvg4r0udibbf7larlfou6j8u5	1	2	20181001161948
114gqbvbhgi9udm9f3suckl2c3	0	4	20181001151711
1d42eebek1gj936t4q491ee3g5	0	4	20181001133349
qqvfha2fp3dlm22taua1vinnu0	1	4	20181001132945
7vdjltsld5h7fcm7t4lphu9356	0	2	20181001125719
rrkso6v2a655esbr03443q7ab0	0	4	20180721180240
tfff6r2l9fgac0let8p3helbv0	0	5	20180716193327
9npd0a20jluq42dv01f8nhl444	1	4	20180516104434
fh3387bfieqoe1c550iqg53i16	0	5	20180126022341
uf35peh5cuftl0n2cp47o5oji2	0	4	20170425171844
09plgk7cdg0a0rt3pu8ifj42s2	0	5	20170425151705
r1i3df47ds3rp6urdsegq675c5	1	4	20170425123601
vimcqlepbp91qmejvbj2i5f7i7	1	4	20170404235536
skrk3smcj0nn9n2j7e2clka2f4	0	1	20170402070913
gm6j082d47jr5f10ol9dmkchr1	0	1	20170304090744
99btv3p2e2jcffmfeb97fq76f2	0	4	20170228172328
k4k68ppkr8h1igfcuasivuva95	0	5	20170210142911
99ed8v93d8qenp12jjhr2uqg44	0	5	20170204032313
51obb911a743cvt8l6nmjjs8i4	1	5	20170131125755
2h21c236bvtiddi19637uef6t4	0	5	20170103170719
g1lp4vbn9u0h5od9r6q6f3lfu3	0	4	20161231152034
nheb6g8euruhod9qotl8ohvrv7	1	5	20161227175141
2l7sk6f44jcos4g6a8o1uhkto7	0	5	20181002005520
1ge24s3f72q7iupi8monv3hgb7	0	5	20181001225126
3lecigf6ufk9tlqaa064nnhqm5	0	5	20181001214908
7gk6viplljg5h4b3q5vd7cc356	0	2	20181001192915
hf0iqqii8naek5vi1stpfbrul3	0	4	20181001191512
5ao29knievn5imck7vkq9kjg37	1	5	20181001172413
6ad9qlc1pcb0t6h9lm7fok8rg4	0	4	20181001171927
citqno4ve6o3iikob6doj2e1r2	0	1	20181001162436
oq6gje6g2u925s3th4rs4okuv0	0	4	20181001143357
ft6lc8iafrs1gvj66o6ohgm7k6	0	4	20181001141949
7ubf60rvukdge9r8i8lh1gtn57	0	4	20181001133328
jmeu9b1q2k6u9j6l0qjq5c3u45	0	3	20180724162935
qlv5jf4gsoop3msjh30eu03f23	0	5	20180721000612
4nuddk87hi4b5h9ila9s15cb87	0	2	20180710124402
rsuigoijtva52960a11kkrmsa3	0	4	20180704192310
c64nsd2eotut0r129rbvu43qs1	0	4	20180630130958
hno4m6lvqraqqtmv1fi260feb2	1	4	20180509211453
tcfsu88tnso236eh5gaeatvoe4	0	5	20180126161208
oe6efp37t8o3s7usqflu26uka4	0	2	20170305213548
ufihptd1b7p66n8u0mpcs9dhk6	0	4	20170219175158
j0groseo9oagrs4fm65ivtkqv7	0	5	20170211020711
lu1geb9f3u51an6kk3p2l6g332	0	4	20170104190407
g5hlgdqnors62tatd9ls3gcr37	1	5	20161229200729
678gmvnvbva8ffb5hparhbnke7	0	1	20181001230440
agmslvekm1hks1mb4vko609095	1	5	20181001223304
2envjthu963lagvjrab0ahng55	1	3	20181001165921
uckamvark0t34lmeut9j85qf50	1	1	20181001161325
9hf8q2a4htt5j6sbt32d3vct87	1	5	20181001161108
v4ajtqo51ngobndv8lalq1tpt3	0	4	20181001144247
nbb97eecd6pqccgstkv6dfruk2	0	2	20181001132448
v8gol79usqsm7j0kasrdhdts92	1	5	20180619233924
tvcjq2gqfbssdujsk42pc7oo35	1	5	20170425142202
aqr7bo4b7mft22ij9ntsdq3r46	0	4	20170327065709
004g9ci1kgoli4esq3moddlk65	0	5	20170313105944
sodqh1b483q1i97r3feaqh99o0	1	2	20170306014805
ne4s2k5aggenv563l3ilfn35j1	1	4	20170303204605
4rvj7fgadudqqiv5ovb7as81j4	0	5	20170227025057
1m9rg70emc5mie4fo17vn2p835	1	5	20170211213142
ctthdnme3c3eepsrsq041p7n42	0	5	20170210233645
2ppug1uhfqhjssclm0q7gslb93	0	4	20170206051252
5eondvu3mo3rc11g3a6rsb10c0	0	1	20170205051222
fhsgku1opju221l6i5q8regck6	0	5	20170203202146
cgofqccncpbdtuhb9q3ujj34h0	0	5	20170131200728
c9q62v7q8h3e3588ccglfse4i2	0	4	20161228011648
tnfbrucfqdid7g7dan04teefj7	0	4	20161226035800
9chfoerck1bql6r3rqfo7v2c95	0	4	20161222011123
4usqu5llb6etd50ph2eu4lfvo6	1	4	20181002054121
16uloo8jdi32rornmmp8tpsii6	0	4	20181002052407
sivot4c3c5g47l404ohst70e07	0	2	20181001203609
jo6q4m931u5c3lldan00e0dsg2	0	4	20181001201448
idc1ah9mj5vm328p3nsbshvih1	0	1	20181001163901
2ouej1cf274muckr29g01gj231	0	2	20181001152254
4fdqovbq2fdecsld6ad31h5895	1	4	20181001151136
52j2qi62ba29v52c0qtr4reu40	0	4	20181001143413
f8u03b86qj4qo07bfacvv7t2d3	0	5	20181001141330
smmkdacri0c3f3moti53e6ttu3	0	5	20181001124205
u6k90ddqvmmclko8n5605orii6	1	1	20180919044010
3r974ufssp60grmim8g8cn26k3	1	3	20180813230852
bara9k7r9hrqnandc9ra274ue0	0	4	20180718195643
em5ik8eah1s0jg4tsoeg4nvtc7	0	4	20180717063045
ln4eatq48bg3tn67gqudiia624	1	5	20180510223808
10v1jh7mfrq5p9lcbu9m81krq0	1	1	20180126163221
3eujd4s9m97va4ul8bf7h6u4i3	1	4	20180118233703
ffmvslvocl9s72q7962h0kvjs0	0	4	20170406035638
sr8medt02scb8g61u5t0jdnen0	1	4	20170323100054
90so3h2bjjl5gieo77s86hucp2	0	4	20170307155234
q1vn2a7jdmsr1d15g9vv6phl63	0	4	20170226002903
rmu9du00e3nc451g7mnj8etkh4	1	4	20170223192146
puom1onn7f6rhrk49c0nvhdoo5	1	4	20170219155914
mf133g9pcfj5spre8tjq027au2	0	5	20170216191706
2rmcru1p1vrkpoq1rrlofcibc5	0	5	20170213205850
7mho360u4b455ot28hi6ftrhr1	1	4	20170212170948
1u3snuj7q4um7r01jlnnnoe1i1	0	5	20170208054012
ejmjliov8o9m46m7i935uqp9f0	1	4	20170207131721
19ogi5mhg3hod80bkvs2ssn8m3	0	5	20170131171652
v4c428j11pk4iqpl5cu3p15ca6	1	4	20161231032608
uvma9eudkv5tpud027n8it97c4	1	2	20161220172846
bnh7toi7cl5vjgurds827as4u0	0	5	20181002070022
6343l0iqfp3usdkflpek2tt8u2	0	4	20181001212003
7g2cr0h5710236g5rq50pnvs05	0	2	20181001165515
16hujne04on5j9pnu43554cia2	0	2	20181001151418
kdbfojm3nj6uuhngg8h5rjnr84	0	4	20181001150820
31nvs2nnov2il1e93l48ol8946	1	4	20181001124959
ocp8bq7opmhtni5o03ongk5vg4	0	4	20180929132752
tbbu1atr0696lo5vbeovkp1qd4	0	2	20180904052443
cpqnu2fs3chpnvsgda4i896ge0	0	4	20180828043106
h51phcfbirb8pvp6mgbbjn4vn5	0	2	20180628063426
i8gmgh4j3ajqnmfk20qoaang54	0	4	20180118134902
baemlughbbe1fjh33sdui6c2m5	0	1	20180118124115
h6j79vp0259sihqgph80pvun42	0	2	20170402234422
uj6t7mfm71j7ftiflg04cqd437	0	3	20170402062853
urjl8jis7s5ilkdimnl8l1ncg0	0	2	20170325154408
3utvf6da0sdc00i4rqbpbgv7l6	0	5	20170309163159
ev23nt60k6uv5rv1clrf78vq44	1	5	20170218130615
fuvsir0mqme1gjdbvur27igbk1	1	5	20170212031950
gfqf24k2ql5n0errrftb6jkih1	0	2	20170203003340
l4bufvhjr4mbt628dqs1t1u460	0	2	20170201004525
j0oh3ebs3hn94ibe450g5sms90	0	1	20170102192947
3su9e2slnhrrdvklvtgh304a01	1	5	20161228054258
oc98mbd3mk06p45dnar8qo3067	0	1	20161227142436
mlivk307ieqash19gk8jmp6fo2	0	5	20181002153057
v3c2trf475ks63cpifsg19qg27	0	5	20181001183455
05vvvkdjh4c5qcvccip3fs3uu2	1	2	20181001150622
8hl86lg9f4hrb6e8spger9gcs4	0	1	20180912020017
dt46c4r3q8nul6igrbi0ivqo20	1	4	20180817145409
v7qg5rh1v6u02rhhocdtaig843	0	5	20180118200934
p5aps338f50lrbrtkdtioh4ij6	0	4	20170318074357
eedffic7c1pjr63qi5gppvon85	0	2	20170314021909
pfj9h87msg4pmjuve3dmp3lom1	0	2	20170212165242
2tj0sl680lsumlkvq56tic8bh5	1	5	20170211012808
be5va6r4g5d1l2cr3tc4cumjp0	0	4	20170210154710
rntmp0kf5baq80mnoobg9ncga3	0	2	20170206052524
j8b61meen3arkcsi4vglarpv53	1	3	20170205064706
5slujucopkghi7194m61dvr7m6	0	4	20170204171320
s58lmfl3f8dtk0ask6mstk26h1	1	4	20170201061124
mcqd1qoj5g3ffh7jqeib4t93r1	0	5	20170131203530
i8la35d1ea2dn7r7ccscclgqt6	0	5	20170101130707
53fnfjdcjbltl7knipg4belvs1	0	3	20161226144846
ptqk8d9bf6j49c20vppc4eijo5	0	5	20161222194350
de886a9sgpu35jphkthfs455e5	0	4	20161222184648
u5vc2d3p5uoii5ea8ce5t5dic3	0	4	20181002044334
moo472nk8iuhm2f4sl56t9mge5	0	4	20181002021329
91o9bjdlde34j2hdisci75v265	0	4	20181002001038
p94agatatnnc2ffa1k40f4llv0	1	4	20181001223710
17itgkg27ulj40mrueqt68vni0	0	4	20181001195128
pg9bg1i6peg5rqgaddbjh03ll1	0	4	20181001194502
1gtftjgbe8vpj3ar59dd0pqtc3	0	1	20181001193342
2u8e82ihof3pkf6qs5nas1ab37	0	4	20181001164010
eef5ll3ts72otc0r1vs6gulnd3	0	4	20181001162224
dafs629c1uup2hjtn1282c10m4	1	2	20181001124305
pt1bspog93mll0mt1pchb7igd0	1	2	20180903213411
6ktvd097587rtg32l9kgtfqeh1	0	5	20180903011507
7q42if8g78sv813g7hujdib6k4	0	5	20180126012226
a8o2eg81k6sj874cvo8ipd4e81	0	3	20180119033039
r6ek972rsf0mah8p21djf312g0	0	2	20170326132635
1e87ipd0rb0dj4p0vk2gc9utc7	0	4	20170325102102
2hfdc7aitrbpb0eqb5j227ofh0	1	1	20170306144245
7rna09m96c3h1v649g0chnibs0	0	4	20170226093301
en9fm395l8o9u9pjcrh9un5gv6	0	2	20170223094236
qisc0ibk9qv5kscmajf3ojd5o1	1	4	20170131132601
98n3phisjn8hcap45oqig6k2q2	0	1	20170105062243
dv1mkpiag51p6ugjhb2n9kb900	1	2	20161230124748
pv7f0j89vi35llj0cu0bk58gk6	1	4	20161222140437
0bt9kesn7ssrcajiiaqvs2hhh3	0	5	20161220163623
i7jtlk88i3srnq37a1splc0ig1	0	2	20181002084517
7ibqseojf5t2v6rk726afto0e6	0	2	20181001234226
f2cmfeq59fnibscj2vbs4504m4	0	5	20181001204643
f21mluinu0ue6thav04goc96g1	0	5	20181001171916
viac03phhak84gjpe92nve5i84	0	5	20181001163040
94ctnf4cs8f4i9vgv28447vnv2	0	4	20181001152831
vmosbp0uq94oqln2m5ejug42d7	0	5	20181001145940
uou02d3mslb2jn272ck6ludvc7	0	4	20181001135807
dqt78jbn558ntagjvkjhm7hn63	0	1	20181001125022
r79vp0b4cm4aahos39seof8ei1	0	5	20180627155928
sbnvhj3mkqcocp1ptgkgntqp25	0	4	20180126070423
dvlo1ju8luufbpaia706b8fs17	1	2	20180118140510
tn19kc3k29af4v9u9o5qr6k234	1	4	20170317052426
r3e7aard45e0ccbpdnatttnia0	1	2	20170310200650
uf6v17cq0g7sba9kkm388mgpb2	0	4	20170216080505
b3m99tb12d0ejljk39ddoibd54	0	5	20170216030433
i7use8l7iq5dbjtbphpmfejct6	0	2	20170213174111
l158551j21musvqc5spkppvmb7	0	4	20170210193216
0do44n00r5i6u8as5hltcp29n7	0	5	20170210183506
s7fpu5sbm2rgshe7ubf1rsc206	0	5	20170210155703
jdhmukc4a03mkcl4shm28vbf32	0	1	20170204003836
rhhacfsbdu8bgiit7mauvfbq97	0	4	20161228071615
bi6cf70j4ftvv4l6mu8b09fjr0	0	4	20161225004509
1p8aerq0amtla7ook5786cdhn4	0	1	20161221135250
if73st3s10pj8r5vh4l6pehhi4	1	5	20161221045217
uv04cbdm4agahsdo2sh45bcg90	0	2	20181002034442
afljvk5ssnrjuk2cfkoj2unmg4	1	4	20181001225301
v9qefffoha85m1oundkt83ve33	0	2	20181001204855
5tsd7vqodvgc075f8jppcu5nk2	1	4	20181001173835
71dnmqhqfrkgp83pgk5qelb646	0	4	20181001130018
e0j8gkrsvfrcpdh4s3qnlav4m3	0	4	20180731194034
dokskedgv033k4n9jt2ousn2v6	0	1	20180711222547
4lfc2uetrk2ej6cg66baj1euv6	0	4	20180704205016
cltsi06bq378faupk7pud8trb0	0	5	20180702205903
k2v1l2mlg6p9bkke7f6gl2s7b5	0	4	20180622212630
3ba3h459l8caimpku2mcc01nm1	0	5	20180126055850
qva89gp6nkgj1gp5ok9ptc0947	0	4	20180126021105
gqcbl6h651vhqm1l507rs2k120	0	1	20170425203825
fviq1lhhpe38snq0fcq7cumrr4	0	4	20170425195032
87plgs5bm6kat9gu6fq7fgrg90	1	5	20170425142752
ahaklubgeqg2k3lvnela3mnef6	0	5	20170316221320
ffp5ftpn8jnhmf6nc3kn1f67l6	0	5	20170304034700
ifb2hfkl37ci9bmbg00js6vhr7	0	4	20170228023718
v6sfe2vbru84kthppnf5fksjk1	0	5	20170131141826
makfbm0ub4hlb24fvp0qd9eaa3	0	4	20170107031219
10913pmc88cbfovngluguf8q93	1	4	20170106211249
u6jv1a9i03l5d6bqvloj9kr9j6	0	4	20181002082240
7d1070ba457ctjpsa6au51vnp3	1	4	20181002024029
86m9816t4hmd44s266191i0np1	0	2	20181001214241
7q5sqgh1r9r1pu83n22kujtbn3	0	5	20181001193318
f42fvis3ftpsg8t145fr2dp5j2	0	5	20181001174003
58n3tch687aikurai6oducgq05	0	5	20181001151632
qtvg562hqpt2n9j8d8n3oq47v1	1	2	20181001144624
joku468071q731d4vsseij3k30	0	4	20181001143226
6pt8pig73g9a7e5uabpk0phi62	0	5	20181001134112
ea7a4umrp062tbkdr1vq5fuat6	0	5	20181001130319
5s8i2176rvp0n2gmkedukf1f64	0	4	20180823015752
1uthalaedp8v348odcrk9v2vi3	1	4	20180126141123
m78pfkhvfo8kjd1982mudod2t0	0	4	20170321180338
glivbuljncfsm18qf4soja4c37	0	5	20170211195635
921m9op6h5o8e99l1e0oeffs30	0	4	20170211104206
0rttt3uqnujefjta1i6btao3b1	1	5	20170207164058
21ttl9454k2iuimr3und88kt14	1	5	20170205201741
j2fd8ivl16qkthookrsj01dt65	0	2	20170131153312
vcn856jtbuhcm6sqns4elaerr3	0	2	20161221220213
monggdoag0qr2hhcao837h8kk5	0	2	20161221144223
482e3ova2525b4luhtb93f3ud1	0	4	20161220163641
s58hen389c1v16halqk173iuk0	0	5	20181002153327
7tmv28rr1bblaqd9t9oro5rji6	0	5	20181002043044
2h3pclovsb4i09i8or0rotq0t3	0	2	20181001223225
o5e3ie95lpmjttofl3uo2agmk2	1	4	20181001213410
mgjbirsbsevkjam4olpdbjt414	0	5	20181001183538
4hoes3g83b8acvm7tbnr041fd0	1	5	20181001182524
pc5pnf9t82vo52pg1v7q78oh24	0	4	20181001171944
68ee34ci8a450hs3hnr05c6pk5	1	5	20181001132006
0fpucc9eq0ivhubipfoum53rv7	0	4	20181001130154
shjfb7avgau2cmqijkf0dculn2	1	2	20181001124413
68mfq5o8mju2215d9j4472kpf0	0	5	20180831004733
hcnqg18m061n5rmae58025qtf0	0	4	20180824145250
e2d36r0jihubk9p311veoo0q06	0	5	20180724023031
mt50cj3g37oeqc7ui6hqt8ukd2	0	2	20180629065109
0r2gjqbmvcsjmpriflh6vt8194	0	4	20180626235807
3birb4ral232u2fu0v05ld4mb5	0	2	20180510163301
ii7qv5q15qal2stcpvan00n206	0	2	20180126220841
rnbjmdd1s95ba4ih8oom99qi01	0	1	20180126154153
5u2i8r833psc1lnhh5om7trl96	0	4	20180118134928
t0d3eolhglfmqkg2vuep7t2lh0	0	4	20170405114120
1hnq1b4f1k6fnb9kjsg704v670	0	2	20170401053626
38v29ljgp9u8k34hl1ml4am8u5	1	4	20170315034921
31ddcj6bardr7fekpbs34ijnf1	0	5	20170226162538
o5g1s7i81b7lonhrao25j9nlh3	0	4	20170220212119
5d48tnnul51l64q7heo88nqid3	0	4	20170214195024
3ibe2g0qdrl9qq2dlqq9l2t9c4	1	5	20170213111147
8s5857j2kgpeg7fpb60cvhsu54	0	5	20170211233252
n56n9uddt2g15sjhm6dnrl5vb6	1	4	20170204232108
rv6g29d1al1i529e0mkcg7o1k4	0	2	20170203220033
f0lt616f8vcrhv1t0p1gqr31f3	0	5	20170202003201
oh3ovstf867c9tuefbper4cdp6	0	4	20170107024734
i82ut9me2ri908q9bm8acangn7	0	2	20170103070952
pkinqo5lrohqkbeo4kbp3qf4k1	0	4	20170103021646
5kgkdv0aer9nbevcq1hpqmg380	0	2	20170102210057
dfaoqv8jfqv37b2of87k9t80i4	0	4	20161226132511
d2b5hv7ue7ghkk84s4sbrtl9p4	0	4	20161225035008
v3frdf3qo98dgtk1ilffiqdsj3	1	4	20161221191058
03oof52n2jpeni2k841qppu4r3	0	5	20161220231834
0uqrorm100pud3mumbi81lfrf7	0	1	20161220193926
paq0i2l5jr9la3hbmdg6hfsro5	1	4	20181001235955
7na7k75imv3erhpd5vgcvh70q1	0	5	20181001232608
2m5s9p3q1kat1m13pucro8sbu0	0	1	20181001191951
cbt4cb5khvk8g5uj104g7cs4m0	0	4	20181001183537
2f9nm4jcegh0lpiclo8hepoin3	1	5	20181001180728
ldqbm1747bl3s1tl3s7cbo7v82	0	4	20181001125402
0inmmomu0djdb0qe2qepktmk74	1	5	20181001124744
aj1j02av7op7o1p85l37gjrnq5	1	5	20180929003010
5tbd76l9dgi98b1gbmdr984vv4	0	4	20180923084429
dbfte8ngv2nb6g9d6tnj964me3	0	4	20180825035621
1bhkr5f09qgpd79959hiakcea3	0	3	20180126122737
fe4ugbgrp4nmod77qekp9kg6s1	0	5	20180126064431
fc2ifb4saf624m2fuf2887lu95	0	3	20180119040611
ja9jsvss0b6gbcklkas3tsigk2	1	4	20180118133540
njs59qt299il6nv0frlbetjdp2	0	2	20180118131933
kn6bh91im376rhb4rl2tg3aom4	0	5	20170425172800
2jn4r1r5b7ufa3atde2dgoa0j3	0	3	20170406213015
rbm3b0vqhmbb359icqglbokk55	0	5	20170320150423
k1l27t17pg3du96naf4vffhjh4	0	4	20170303041913
7r7hebjatk52sjvj3q7u19ssu4	0	1	20170219032421
jcmcgo0gnu8jnl3isut4lod550	1	5	20170216191134
tvjlkdvogfoe380b5lddfsbr75	0	4	20170214060310
qlprvq85lr49fam01i81klioh0	0	2	20170212005014
lscbv5ilgpcmal0u83adkucq74	1	5	20170208025349
sho3j38l993dt26it1jbnl1ud7	0	1	20170131164934
g4deqf3m985f7qe9b7uau6e2n6	1	5	20161231044408
viteb41gufm4qct9ufbcc15k85	0	4	20161224003059
7tkc22j9cohkkaf82uoj4095d7	1	1	20161220155943
fvnsjqji5ot2v5fr4s8b27bun6	0	4	20181002002400
np8ugtv9gan35qso4lmm3eg9k0	1	5	20181001182427
f267bmnkgb388hnam2337tasc2	0	2	20181001154559
u0guo788dfl95i40n3b4gffsf0	1	5	20181001143448
2k2cijsks9qssn8vciiahjej26	1	5	20180928115605
u3jq68vae4amohl8q3hkcr24d3	1	4	20180927024035
psl2l03pl7filj0ilkvlqb7df3	1	4	20180921005918
mirs47fgkn4m8p2eo2pj0keve3	1	3	20180911094712
1gkqhmk6d6cosqqhl4o5mi8qe2	0	4	20180821160607
50ekb4r2jv4ndb5cehd6srb8v0	0	1	20180812031727
4paii1j30gsvundajsvnunq8u2	1	2	20180517022123
lkelqklgue0in56i3guhr1dnh3	0	4	20180126095154
59pe0gjd4huumnoq8phstcc191	0	2	20170425213621
jbplg94dt85vkra9rpcfrv3rk0	0	2	20170331174702
n3h60i4cu6qdgmoonsvmq5c331	0	3	20170303121814
8e4vo7gi51e02b312t0vdl7u54	0	2	20170302184004
rrcgvov0dvqno8mpo7r84k2dd2	0	4	20170213224058
vlqvug5rdtfvsp1v72b1ncjnh0	0	4	20170201033532
mggoutraiq2jdhmk0jmboqa4a0	1	5	20170201004859
24e9um9t3a4sk9laoiqjtp7440	1	2	20161231235259
4sk5ahomc2d6s932e07bq9rb83	0	4	20161227202355
fnmnjsj284l6dhuggpd6n2evh7	1	4	20161226194213
o7dn4km1pks1uaceeum8tvo9d3	0	1	20181002105100
9rhgsds4vp87d78bv3kn2o5e54	0	4	20181002032443
jrrba7cgm4sbij5t26uhtcmt50	0	4	20181001180912
t29c87r56i4d5gbv3v21mdgpo2	0	2	20181001180357
eoch5hf16oncrms1nr9k98eeo2	0	4	20181001152653
l9fkpaq8jqvrhbt4co74sg1qv2	1	5	20181001131013
3qfpn51kufslru61connvqaps6	0	4	20181001124854
bl7hm3u6ei0m6c6rjbk2qsok92	1	5	20180907014754
o2racvn04c0erto2h6q20de491	1	4	20170425175331
mp42gv4kf8b4bdba9gslphoit5	0	3	20170325103926
fr6olh8u738gun8vuqs2ufhbs1	0	4	20170225011346
tpttfnrhdqsb7spo1fhfdksfq1	0	5	20170213223500
j4unp015j9jk59819s073smf62	0	2	20170212031828
6tslsfg5k8ggc765o2mvd9k875	1	5	20170211050012
ommm6blo1el5m5it294n8veuc7	0	5	20170211041551
q64lvslrjc8ftahun4ah3b41h6	0	5	20170206020904
8leq5oguncc7q53r373a177io3	0	5	20170203215214
eoa6s7ph37smoptv0v6884g7m7	0	3	20170202225725
6ai17ipehf5lboga4d3n6q0596	0	2	20170131142012
u9o9pe9cfaql6bgsvgeed1p0s2	0	5	20161229150308
3lco7ub1k58u454v64vkcmqat3	0	1	20161225151508
g0g6sq0se892gper2tst5mmo32	0	4	20181002103516
pcv88o207couaqogp2hqrkglt0	1	5	20181002062732
26fq78ieu8lvmj4sege5ulh7r6	0	2	20181001235311
2fdkpidhoks18vttrsb0f32mr0	0	1	20181001192523
54mijmv437nbcjcsih22fqhk70	0	4	20181001174330
q2asasttrohl5d7hl5k82njmd4	0	4	20181001172738
uasbehb9etcdaccgtj08c41hg1	0	4	20181001150220
8a281hk2qseck4mc5j1bke3806	1	4	20180928201222
2bgekjlsv54s9rc5kqj0q1gns6	0	5	20180831134202
m9femac1fqm9fl27bkikl6mqt1	0	5	20180810221821
tg6sca3pb36p5bm15jp3ta74m7	0	1	20180719235738
5n8jddamnrrrijh5b73rfqoj55	0	4	20180717202927
u9d6t06j2cdeff2hpc2h9cmr65	0	4	20180126015529
nh9v5cel9e5okudp5ourmrnle6	0	3	20180118133149
ljko4p8mlg1h99krk6q2g4kh83	0	2	20170425144844
f2bnoegm3q7eof7i66q7bjecr4	0	4	20170406024851
f7jftmurk041feef5264hfmmv3	0	3	20170402070919
r4spb7t537ghtsj6ngg03cgu26	0	4	20170327195452
ga78fpsv9omh6ttcnag9m58kr3	0	5	20170312025352
iac6nn0jpl7d7648c2e7vtkf73	0	4	20170308045344
b6bor0vpcdanratemjvl8mvpa1	0	4	20170307152813
pat6ginbcv4avd3j58l72f31p5	0	5	20170223180525
3nobc3n9vfg7o602ck9ma5f8o6	0	4	20170215235752
dl4mkodnimks3sf7qfhg6h02p1	0	2	20170213130528
ec80hurckj4p1no3pj8iuvvbq0	0	3	20170212170627
00usp2fpf8o4k3a1e4q48n5bl1	1	4	20170210145307
sne8n0sk9l92kuf5lvoe143707	0	5	20170209190258
b688uhlvhicgfg6137nfaompa3	1	4	20170209151747
f400oud3job2bfr99l4cev8c26	1	4	20170131144352
akvb29hamvqgrpaed8u7s6k6q1	1	5	20170105055509
l176vre5ehbcbm0h4b5olf3ot6	1	5	20170102002338
hmt8j5db223bcgqgphda3l7ha6	1	5	20161230011409
5ire41ai8snf1lonpnhhbtlc54	1	4	20161229070146
5m8ou18dhtqvccndbnnbggoh84	1	5	20161223154755
m62laocldmji6bto1ckedf2b04	1	5	20161220181946
97b60qmk5spt7bqjp6q3b71t41	0	4	20181002145611
ki2i238o8g6a6v7h8sl7qaa0s2	1	2	20181001175320
rmcajti1phcmr7h5jquv5ubkj2	0	2	20181001173404
70i8iko0isad9b4qpdajh1jb60	0	4	20181001143930
b8psbd4pq4kv5idgje71pbg2h2	0	4	20181001140826
plah0dsfa0nntiacn6hp5pk9f5	0	4	20181001133355
vn2u8bcnvci436rpc4o5a2v1f6	0	3	20181001124820
1khu92e23fgi0nh1mrglftpcu5	0	2	20180910060308
8137bvnj8g67l2smsenqm8jph7	0	5	20180716191102
0tk1qvk70uhrsms3k51hhfp0i2	0	2	20180118213054
ir9aqk0tde26cucun1nv866ke7	0	5	20170326171758
otg2baf8pvpjs77c93cdfeo666	0	2	20170318153711
f4m3q71p4d08s8onua9o346r86	0	4	20170314015609
d78ff19mbbe5ja7vqqeaq3cd56	0	2	20170307023823
6kvntpgau0718id0k31d6uhqt6	0	4	20170222193100
77e900a8758ddhqblmhb9jabv1	1	4	20170220200247
1btpg37g9q9pr3aujdt7r9h3c5	1	2	20170219163601
f0nevn3ahlor85itqmk1qj4d27	1	5	20170208203749
pclq4sbtmd4tp7hrh6061h6cg0	0	3	20170204193339
kqdb6l2p553g4ig8rj1t7t9vd3	0	5	20170203205022
k06seradt2vsosvg7pvdrvv931	0	5	20170106093537
n3eobvvmp4bf3er0rh3od9ub15	0	4	20170105101840
rqi4spdqg6aomk9clhvbqhhl06	0	5	20161229073811
midf8rdf68nbgkkqnsmc7dvrp2	0	3	20161223012417
4tuolssrkmts4fbauj2nfdlm83	1	5	20181001230115
jhcharfq7covuvprnkom2530o2	0	5	20181001194042
